Time,f50,QI
2022-12-17 00:24:41,-36.218,0
2022-12-17 00:24:42,-31.428,0
2022-12-17 00:24:43,-28.231,0
2022-12-17 00:24:44,-26.898,0
2022-12-17 00:24:45,-20.778,0
2022-12-17 00:24:46,-11.105,0
2022-12-17 00:24:47,-14.129,0
2022-12-17 00:24:48,-17.427,0
2022-12-17 00:24:49,-20.208,0
2022-12-17 00:24:50,-29.292,0
2022-12-17 00:24:51,-31.322,0
2022-12-17 00:24:52,-30.874,0
2022-12-17 00:24:53,-28.151,0
2022-12-17 00:24:54,-25.677,0
2022-12-17 00:24:55,-31.929,0
2022-12-17 00:24:56,-31.604,0
2022-12-17 00:24:57,-29.438,0
2022-12-17 00:24:58,-30.874,0
2022-12-17 00:24:59,-31.86,0
2022-12-17 00:25:00,-34.905,0
2022-12-17 00:25:01,-37.568,0
2022-12-17 00:25:02,-34.328,0
2022-12-17 00:25:03,-33.542,0
2022-12-17 00:25:04,-34.69,0
2022-12-17 00:25:05,-30.707,0
2022-12-17 00:25:06,-20.454,0
2022-12-17 00:25:07,-17.437,0
2022-12-17 00:25:08,-8.193,0
2022-12-17 00:25:09,-5.043,0
2022-12-17 00:25:10,-2.937,0
2022-12-17 00:25:11,8.209,0
2022-12-17 00:25:12,18.788,0
2022-12-17 00:25:13,23.939,0
2022-12-17 00:25:14,23.861,0
2022-12-17 00:25:15,23.553,0
2022-12-17 00:25:16,26.381,0
2022-12-17 00:25:17,24.639,0
2022-12-17 00:25:18,17.897,0
2022-12-17 00:25:19,18.927,0
2022-12-17 00:25:20,12.724,0
2022-12-17 00:25:21,8.56,0
2022-12-17 00:25:22,7.744,0
2022-12-17 00:25:23,4.357,0
2022-12-17 00:25:24,7.713,0
2022-12-17 00:25:25,15.473,0
2022-12-17 00:25:26,21.971,0
2022-12-17 00:25:27,23.26,0
2022-12-17 00:25:28,25.835,0
2022-12-17 00:25:29,21.451,0
2022-12-17 00:25:30,13.727,0
2022-12-17 00:25:31,13.448,0
2022-12-17 00:25:32,5.33,0
2022-12-17 00:25:33,2.937,0
2022-12-17 00:25:34,1.095,0
2022-12-17 00:25:35,3.578,0
2022-12-17 00:25:36,6.671,0
2022-12-17 00:25:37,8.607,0
2022-12-17 00:25:38,14.233,0
2022-12-17 00:25:39,14.405,0
2022-12-17 00:25:40,17.665,0
2022-12-17 00:25:41,20.339,0
2022-12-17 00:25:42,16.128,0
2022-12-17 00:25:43,19.125,0
2022-12-17 00:25:44,24.748,0
2022-12-17 00:25:45,24.643,0
2022-12-17 00:25:46,20.211,0
2022-12-17 00:25:47,20.082,0
2022-12-17 00:25:48,22.506,0
2022-12-17 00:25:49,21.069,0
2022-12-17 00:25:50,20.568,0
2022-12-17 00:25:51,17.871,0
2022-12-17 00:25:52,15.467,0
2022-12-17 00:25:53,14.017,0
2022-12-17 00:25:54,10.411,0
2022-12-17 00:25:55,-0.048,0
2022-12-17 00:25:56,-4.573,0
2022-12-17 00:25:57,-5.821,0
2022-12-17 00:25:58,-14.308,0
2022-12-17 00:25:59,-13.264,0
2022-12-17 00:26:00,-8.09,0
2022-12-17 00:26:01,-9.326,0
2022-12-17 00:26:02,-7.265,0
2022-12-17 00:26:03,-4.104,0
2022-12-17 00:26:04,-3.53,0
2022-12-17 00:26:05,2.484,0
2022-12-17 00:26:06,1.561,0
2022-12-17 00:26:07,3.63,0
2022-12-17 00:26:08,12.831,0
2022-12-17 00:26:09,11.644,0
2022-12-17 00:26:10,12.001,0
2022-12-17 00:26:11,22.096,0
2022-12-17 00:26:12,17.824,0
2022-12-17 00:26:13,16.865,0
2022-12-17 00:26:14,14.364,0
2022-12-17 00:26:15,11.093,0
2022-12-17 00:26:16,10.919,0
2022-12-17 00:26:17,9.233,0
2022-12-17 00:26:18,2.306,0
2022-12-17 00:26:19,-1.045,0
2022-12-17 00:26:20,0.291,0
2022-12-17 00:26:21,1.181,0
2022-12-17 00:26:22,2.135,0
2022-12-17 00:26:23,4.534,0
2022-12-17 00:26:24,1.653,0
2022-12-17 00:26:25,5.405,0
2022-12-17 00:26:26,12.863,0
2022-12-17 00:26:27,9.524,0
2022-12-17 00:26:28,14.628,0
2022-12-17 00:26:29,18.758,0
2022-12-17 00:26:30,23.62,0
2022-12-17 00:26:31,30.295,0
2022-12-17 00:26:32,32.449,0
2022-12-17 00:26:33,33.205,0
2022-12-17 00:26:34,33.22,0
2022-12-17 00:26:35,37.575,0
2022-12-17 00:26:36,40.549,0
2022-12-17 00:26:37,33.77,0
2022-12-17 00:26:38,23.233,0
2022-12-17 00:26:39,22.202,0
2022-12-17 00:26:40,19.21,0
2022-12-17 00:26:41,17.348,0
2022-12-17 00:26:42,20.333,0
2022-12-17 00:26:43,23.879,0
2022-12-17 00:26:44,23.622,0
2022-12-17 00:26:45,23.594,0
2022-12-17 00:26:46,24.626,0
2022-12-17 00:26:47,22.33,0
2022-12-17 00:26:48,21.522,0
2022-12-17 00:26:49,20.658,0
2022-12-17 00:26:50,13.488,0
2022-12-17 00:26:51,21.976,0
2022-12-17 00:26:52,21.527,0
2022-12-17 00:26:53,9.841,0
2022-12-17 00:26:54,10.581,0
2022-12-17 00:26:55,11.078,0
2022-12-17 00:26:56,3.368,0
2022-12-17 00:26:57,-0.226,0
2022-12-17 00:26:58,1.216,0
2022-12-17 00:26:59,-0.756,0
2022-12-17 00:27:00,-0.646,0
2022-12-17 00:27:01,0.872,0
2022-12-17 00:27:02,-3.225,0
2022-12-17 00:27:03,-8.17,0
2022-12-17 00:27:04,-4.381,0
2022-12-17 00:27:05,-5.398,0
2022-12-17 00:27:06,-9.972,0
2022-12-17 00:27:07,-9.897,0
2022-12-17 00:27:08,-10.574,0
2022-12-17 00:27:09,-7.92,0
2022-12-17 00:27:10,-7.55,0
2022-12-17 00:27:11,-6.541,0
2022-12-17 00:27:12,0.373,0
2022-12-17 00:27:13,6.418,0
2022-12-17 00:27:14,2.114,0
2022-12-17 00:27:15,-2.427,0
2022-12-17 00:27:16,-4.003,0
2022-12-17 00:27:17,-13.419,0
2022-12-17 00:27:18,-16.889,0
2022-12-17 00:27:19,-16.797,0
2022-12-17 00:27:20,-15.204,0
2022-12-17 00:27:21,-11.864,0
2022-12-17 00:27:22,-12.032,0
2022-12-17 00:27:23,-8.831,0
2022-12-17 00:27:24,-5.594,0
2022-12-17 00:27:25,-3.754,0
2022-12-17 00:27:26,-6.353,0
2022-12-17 00:27:27,-2.235,0
2022-12-17 00:27:28,7.324,0
2022-12-17 00:27:29,11.957,0
2022-12-17 00:27:30,13.099,0
2022-12-17 00:27:31,11.521,0
2022-12-17 00:27:32,13.739,0
2022-12-17 00:27:33,7.293,0
2022-12-17 00:27:34,2.288,0
2022-12-17 00:27:35,-6.714,0
2022-12-17 00:27:36,-20.15,0
2022-12-17 00:27:37,-15.698,0
2022-12-17 00:27:38,-13.884,0
2022-12-17 00:27:39,-10.697,0
2022-12-17 00:27:40,-12.118,0
2022-12-17 00:27:41,-17.096,0
2022-12-17 00:27:42,-21.434,0
2022-12-17 00:27:43,-23.463,0
2022-12-17 00:27:44,-24.033,0
2022-12-17 00:27:45,-23.209,0
2022-12-17 00:27:46,-24.553,0
2022-12-17 00:27:47,-24.757,0
2022-12-17 00:27:48,-17.299,0
2022-12-17 00:27:49,-17.936,0
2022-12-17 00:27:50,-19.387,0
2022-12-17 00:27:51,-16.919,0
2022-12-17 00:27:52,-20.781,0
2022-12-17 00:27:53,-13.142,0
2022-12-17 00:27:54,-5.273,0
2022-12-17 00:27:55,-3.434,0
2022-12-17 00:27:56,2.516,0
2022-12-17 00:27:57,2.479,0
2022-12-17 00:27:58,2.633,0
2022-12-17 00:27:59,0.094,0
2022-12-17 00:28:00,-0.75,0
2022-12-17 00:28:01,-3.696,0
2022-12-17 00:28:02,-8.088,0
2022-12-17 00:28:03,-13.196,0
2022-12-17 00:28:04,-20.891,0
2022-12-17 00:28:05,-22.14,0
2022-12-17 00:28:06,-26.983,0
2022-12-17 00:28:07,-26.473,0
2022-12-17 00:28:08,-22.77,0
2022-12-17 00:28:09,-17.997,0
2022-12-17 00:28:10,-14.96,0
2022-12-17 00:28:11,-14.437,0
2022-12-17 00:28:12,-10.514,0
2022-12-17 00:28:13,-10.489,0
2022-12-17 00:28:14,-4.564,0
2022-12-17 00:28:15,4.562,0
2022-12-17 00:28:16,5.531,0
2022-12-17 00:28:17,9.76,0
2022-12-17 00:28:18,14.231,0
2022-12-17 00:28:19,20.1,0
2022-12-17 00:28:20,13.449,0
2022-12-17 00:28:21,7.247,0
2022-12-17 00:28:22,-4.737,0
2022-12-17 00:28:23,-12.602,0
2022-12-17 00:28:24,-11.28,0
2022-12-17 00:28:25,-11.815,0
2022-12-17 00:28:26,-9.921,0
2022-12-17 00:28:27,-4.923,0
2022-12-17 00:28:28,0.091,0
2022-12-17 00:28:29,0.37,0
2022-12-17 00:28:30,7.14,0
2022-12-17 00:28:31,18.36,0
2022-12-17 00:28:32,24.027,0
2022-12-17 00:28:33,29.392,0
2022-12-17 00:28:34,32.042,0
2022-12-17 00:28:35,36.588,0
2022-12-17 00:28:36,39.986,0
2022-12-17 00:28:37,36.887,0
2022-12-17 00:28:38,29.786,0
2022-12-17 00:28:39,24.47,0
2022-12-17 00:28:40,18.371,0
2022-12-17 00:28:41,14.274,0
2022-12-17 00:28:42,18.178,0
2022-12-17 00:28:43,23.01,0
2022-12-17 00:28:44,20.902,0
2022-12-17 00:28:45,17.466,0
2022-12-17 00:28:46,16.663,0
2022-12-17 00:28:47,9.864,0
2022-12-17 00:28:48,6.274,0
2022-12-17 00:28:49,6.274,0
2022-12-17 00:28:50,8.597,0
2022-12-17 00:28:51,7.102,0
2022-12-17 00:28:52,7.606,0
2022-12-17 00:28:53,10.764,0
2022-12-17 00:28:54,14.314,0
2022-12-17 00:28:55,14.753,0
2022-12-17 00:28:56,16.672,0
2022-12-17 00:28:57,18.412,0
2022-12-17 00:28:58,11.528,0
2022-12-17 00:28:59,10.818,0
2022-12-17 00:29:00,7.102,0
2022-12-17 00:29:01,3.136,0
2022-12-17 00:29:02,9.07,0
2022-12-17 00:29:03,7.243,0
2022-12-17 00:29:04,4.141,0
2022-12-17 00:29:05,10.938,0
2022-12-17 00:29:06,18.914,0
2022-12-17 00:29:07,24.866,0
2022-12-17 00:29:08,26.005,0
2022-12-17 00:29:09,27.399,0
2022-12-17 00:29:10,30.288,0
2022-12-17 00:29:11,27.032,0
2022-12-17 00:29:12,34.013,0
2022-12-17 00:29:13,39.199,0
2022-12-17 00:29:14,37.469,0
2022-12-17 00:29:15,39.06,0
2022-12-17 00:29:16,38.707,0
2022-12-17 00:29:17,35.269,0
2022-12-17 00:29:18,31.46,0
2022-12-17 00:29:19,28.379,0
2022-12-17 00:29:20,24.163,0
2022-12-17 00:29:21,21.725,0
2022-12-17 00:29:22,20.227,0
2022-12-17 00:29:23,28.105,0
2022-12-17 00:29:24,35.685,0
2022-12-17 00:29:25,37.604,0
2022-12-17 00:29:26,39.881,0
2022-12-17 00:29:27,41.328,0
2022-12-17 00:29:28,42.223,0
2022-12-17 00:29:29,43.923,0
2022-12-17 00:29:30,43.335,0
2022-12-17 00:29:31,43.122,0
2022-12-17 00:29:32,42.022,0
2022-12-17 00:29:33,36.657,0
2022-12-17 00:29:34,38.619,0
2022-12-17 00:29:35,37.092,0
2022-12-17 00:29:36,32.03,0
2022-12-17 00:29:37,34.064,0
2022-12-17 00:29:38,40.432,0
2022-12-17 00:29:39,43.663,0
2022-12-17 00:29:40,48.435,0
2022-12-17 00:29:41,49.537,0
2022-12-17 00:29:42,49.878,0
2022-12-17 00:29:43,52.39,0
2022-12-17 00:29:44,52.109,0
2022-12-17 00:29:45,51.081,0
2022-12-17 00:29:46,44.556,0
2022-12-17 00:29:47,45.777,0
2022-12-17 00:29:48,48.777,0
2022-12-17 00:29:49,41.298,0
2022-12-17 00:29:50,42.871,0
2022-12-17 00:29:51,46.213,0
2022-12-17 00:29:52,46.625,0
2022-12-17 00:29:53,42.415,0
2022-12-17 00:29:54,40.372,0
2022-12-17 00:29:55,51.048,0
2022-12-17 00:29:56,48.742,0
2022-12-17 00:29:57,42.368,0
2022-12-17 00:29:58,40.272,0
2022-12-17 00:29:59,40.719,0
2022-12-17 00:30:00,39.329,0
2022-12-17 00:30:01,39.871,0
2022-12-17 00:30:02,46.181,0
2022-12-17 00:30:03,45.147,0
2022-12-17 00:30:04,49.459,0
2022-12-17 00:30:05,49.261,0
2022-12-17 00:30:06,48.367,0
2022-12-17 00:30:07,48.721,0
2022-12-17 00:30:08,44.775,0
2022-12-17 00:30:09,45.699,0
2022-12-17 00:30:10,44.261,0
2022-12-17 00:30:11,45.868,0
2022-12-17 00:30:12,40.669,0
2022-12-17 00:30:13,30.751,0
2022-12-17 00:30:14,30.918,0
2022-12-17 00:30:15,28.282,0
2022-12-17 00:30:16,33.161,0
2022-12-17 00:30:17,31.499,0
2022-12-17 00:30:18,28.553,0
2022-12-17 00:30:19,29.408,0
2022-12-17 00:30:20,30.361,0
2022-12-17 00:30:21,31.287,0
2022-12-17 00:30:22,33.68,0
2022-12-17 00:30:23,27.107,0
2022-12-17 00:30:24,27.228,0
2022-12-17 00:30:25,27.785,0
2022-12-17 00:30:26,26.192,0
2022-12-17 00:30:27,21.534,0
2022-12-17 00:30:28,21.562,0
2022-12-17 00:30:29,24.786,0
2022-12-17 00:30:30,30.219,0
2022-12-17 00:30:31,29.194,0
2022-12-17 00:30:32,27.408,0
2022-12-17 00:30:33,31.932,0
2022-12-17 00:30:34,23.957,0
2022-12-17 00:30:35,22.675,0
2022-12-17 00:30:36,22.757,0
2022-12-17 00:30:37,12.119,0
2022-12-17 00:30:38,9.011,0
2022-12-17 00:30:39,2.95,0
2022-12-17 00:30:40,-4.732,0
2022-12-17 00:30:41,-12.226,0
2022-12-17 00:30:42,-20.097,0
2022-12-17 00:30:43,-26.902,0
2022-12-17 00:30:44,-29.176,0
2022-12-17 00:30:45,-29.349,0
2022-12-17 00:30:46,-27.241,0
2022-12-17 00:30:47,-23.383,0
2022-12-17 00:30:48,-21.978,0
2022-12-17 00:30:49,-25.609,0
2022-12-17 00:30:50,-26.256,0
2022-12-17 00:30:51,-26.379,0
2022-12-17 00:30:52,-29.46,0
2022-12-17 00:30:53,-27.045,0
2022-12-17 00:30:54,-26.36,0
2022-12-17 00:30:55,-24.816,0
2022-12-17 00:30:56,-27.713,0
2022-12-17 00:30:57,-29.704,0
2022-12-17 00:30:58,-28.63,0
2022-12-17 00:30:59,-24.942,0
2022-12-17 00:31:00,-19.77,0
2022-12-17 00:31:01,-18.717,0
2022-12-17 00:31:02,-21.033,0
2022-12-17 00:31:03,-20.814,0
2022-12-17 00:31:04,-16.443,0
2022-12-17 00:31:05,-23.356,0
2022-12-17 00:31:06,-30.367,0
2022-12-17 00:31:07,-29.605,0
2022-12-17 00:31:08,-31.526,0
2022-12-17 00:31:09,-34.335,0
2022-12-17 00:31:10,-33.374,0
2022-12-17 00:31:11,-36.932,0
2022-12-17 00:31:12,-42.054,0
2022-12-17 00:31:13,-40.043,0
2022-12-17 00:31:14,-39.037,0
2022-12-17 00:31:15,-40.453,0
2022-12-17 00:31:16,-41.725,0
2022-12-17 00:31:17,-36.875,0
2022-12-17 00:31:18,-32.041,0
2022-12-17 00:31:19,-29.406,0
2022-12-17 00:31:20,-26.642,0
2022-12-17 00:31:21,-31.824,0
2022-12-17 00:31:22,-36.315,0
2022-12-17 00:31:23,-39.102,0
2022-12-17 00:31:24,-40.973,0
2022-12-17 00:31:25,-44.228,0
2022-12-17 00:31:26,-48.477,0
2022-12-17 00:31:27,-48.477,0
2022-12-17 00:31:28,-46.134,0
2022-12-17 00:31:29,-44.867,0
2022-12-17 00:31:30,-42.704,0
2022-12-17 00:31:31,-42.854,0
2022-12-17 00:31:32,-47.189,0
2022-12-17 00:31:33,-45.286,0
2022-12-17 00:31:34,-39.239,0
2022-12-17 00:31:35,-37.492,0
2022-12-17 00:31:36,-36.158,0
2022-12-17 00:31:37,-34.731,0
2022-12-17 00:31:38,-36.282,0
2022-12-17 00:31:39,-35.051,0
2022-12-17 00:31:40,-36.236,0
2022-12-17 00:31:41,-38.109,0
2022-12-17 00:31:42,-33.467,0
2022-12-17 00:31:43,-27.547,0
2022-12-17 00:31:44,-24.389,0
2022-12-17 00:31:45,-21.826,0
2022-12-17 00:31:46,-25.475,0
2022-12-17 00:31:47,-28.004,0
2022-12-17 00:31:48,-23.138,0
2022-12-17 00:31:49,-26.594,0
2022-12-17 00:31:50,-24.013,0
2022-12-17 00:31:51,-14.247,0
2022-12-17 00:31:52,-17.074,0
2022-12-17 00:31:53,-17.424,0
2022-12-17 00:31:54,-23.231,0
2022-12-17 00:31:55,-30.682,0
2022-12-17 00:31:56,-36.031,0
2022-12-17 00:31:57,-33.533,0
2022-12-17 00:31:58,-31.504,0
2022-12-17 00:31:59,-27.313,0
2022-12-17 00:32:00,-18.467,0
2022-12-17 00:32:01,-18.834,0
2022-12-17 00:32:02,-19.335,0
2022-12-17 00:32:03,-18.654,0
2022-12-17 00:32:04,-19.824,0
2022-12-17 00:32:05,-12.963,0
2022-12-17 00:32:06,-15.395,0
2022-12-17 00:32:07,-17.437,0
2022-12-17 00:32:08,-13.735,0
2022-12-17 00:32:09,-16.776,0
2022-12-17 00:32:10,-21.321,0
2022-12-17 00:32:11,-28.762,0
2022-12-17 00:32:12,-29.288,0
2022-12-17 00:32:13,-28.066,0
2022-12-17 00:32:14,-23.143,0
2022-12-17 00:32:15,-19.954,0
2022-12-17 00:32:16,-19.634,0
2022-12-17 00:32:17,-21.19,0
2022-12-17 00:32:18,-23.47,0
2022-12-17 00:32:19,-29.637,0
2022-12-17 00:32:20,-31.428,0
2022-12-17 00:32:21,-36.035,0
2022-12-17 00:32:22,-33.24,0
2022-12-17 00:32:23,-29.514,0
2022-12-17 00:32:24,-23.974,0
2022-12-17 00:32:25,-17.811,0
2022-12-17 00:32:26,-13.352,0
2022-12-17 00:32:27,-17.009,0
2022-12-17 00:32:28,-21.465,0
2022-12-17 00:32:29,-15.533,0
2022-12-17 00:32:30,-18.109,0
2022-12-17 00:32:31,-21.66,0
2022-12-17 00:32:32,-25.652,0
2022-12-17 00:32:33,-26.653,0
2022-12-17 00:32:34,-27.27,0
2022-12-17 00:32:35,-31.883,0
2022-12-17 00:32:36,-31.788,0
2022-12-17 00:32:37,-30.799,0
2022-12-17 00:32:38,-28.14,0
2022-12-17 00:32:39,-24.175,0
2022-12-17 00:32:40,-27.782,0
2022-12-17 00:32:41,-26.316,0
2022-12-17 00:32:42,-26.387,0
2022-12-17 00:32:43,-27.14,0
2022-12-17 00:32:44,-31.852,0
2022-12-17 00:32:45,-35.114,0
2022-12-17 00:32:46,-34.698,0
2022-12-17 00:32:47,-31.52,0
2022-12-17 00:32:48,-27.475,0
2022-12-17 00:32:49,-21.088,0
2022-12-17 00:32:50,-15.005,0
2022-12-17 00:32:51,-14.516,0
2022-12-17 00:32:52,-11.083,0
2022-12-17 00:32:53,-5.152,0
2022-12-17 00:32:54,-8.435,0
2022-12-17 00:32:55,-16.335,0
2022-12-17 00:32:56,-20.307,0
2022-12-17 00:32:57,-34.617,0
2022-12-17 00:32:58,-43.717,0
2022-12-17 00:32:59,-44.44,0
2022-12-17 00:33:00,-46.146,0
2022-12-17 00:33:01,-46.734,0
2022-12-17 00:33:02,-48.018,0
2022-12-17 00:33:03,-43.817,0
2022-12-17 00:33:04,-37.917,0
2022-12-17 00:33:05,-37.234,0
2022-12-17 00:33:06,-35.009,0
2022-12-17 00:33:07,-32.004,0
2022-12-17 00:33:08,-31.911,0
2022-12-17 00:33:09,-32.393,0
2022-12-17 00:33:10,-28.055,0
2022-12-17 00:33:11,-28.957,0
2022-12-17 00:33:12,-33.895,0
2022-12-17 00:33:13,-34.702,0
2022-12-17 00:33:14,-34.461,0
2022-12-17 00:33:15,-39.448,0
2022-12-17 00:33:16,-41.456,0
2022-12-17 00:33:17,-45.949,0
2022-12-17 00:33:18,-49.449,0
2022-12-17 00:33:19,-48.321,0
2022-12-17 00:33:20,-44.436,0
2022-12-17 00:33:21,-47.268,0
2022-12-17 00:33:22,-48.188,0
2022-12-17 00:33:23,-41.868,0
2022-12-17 00:33:24,-40.753,0
2022-12-17 00:33:25,-48.847,0
2022-12-17 00:33:26,-47.69,0
2022-12-17 00:33:27,-44.971,0
2022-12-17 00:33:28,-44.935,0
2022-12-17 00:33:29,-42.795,0
2022-12-17 00:33:30,-47.659,0
2022-12-17 00:33:31,-50.105,0
2022-12-17 00:33:32,-55.058,0
2022-12-17 00:33:33,-55.78,0
2022-12-17 00:33:34,-52.598,0
2022-12-17 00:33:35,-53.591,0
2022-12-17 00:33:36,-56.427,0
2022-12-17 00:33:37,-51.64,0
2022-12-17 00:33:38,-46.115,0
2022-12-17 00:33:39,-42.159,0
2022-12-17 00:33:40,-47.432,0
2022-12-17 00:33:41,-45.741,0
2022-12-17 00:33:42,-47.33,0
2022-12-17 00:33:43,-54.586,0
2022-12-17 00:33:44,-49.587,0
2022-12-17 00:33:45,-51.884,0
2022-12-17 00:33:46,-52.918,0
2022-12-17 00:33:47,-47.766,0
2022-12-17 00:33:48,-51.592,0
2022-12-17 00:33:49,-53.563,0
2022-12-17 00:33:50,-53.818,0
2022-12-17 00:33:51,-57.803,0
2022-12-17 00:33:52,-60.016,0
2022-12-17 00:33:53,-59.856,0
2022-12-17 00:33:54,-59.581,0
2022-12-17 00:33:55,-59.578,0
2022-12-17 00:33:56,-54.873,0
2022-12-17 00:33:57,-55.859,0
2022-12-17 00:33:58,-55.796,0
2022-12-17 00:33:59,-49.755,0
2022-12-17 00:34:00,-48.873,0
2022-12-17 00:34:01,-52.238,0
2022-12-17 00:34:02,-50.013,0
2022-12-17 00:34:03,-46.327,0
2022-12-17 00:34:04,-42.05,0
2022-12-17 00:34:05,-36.228,0
2022-12-17 00:34:06,-33.309,0
2022-12-17 00:34:07,-34.08,0
2022-12-17 00:34:08,-34.209,0
2022-12-17 00:34:09,-38.334,0
2022-12-17 00:34:10,-39.601,0
2022-12-17 00:34:11,-42.646,0
2022-12-17 00:34:12,-49.446,0
2022-12-17 00:34:13,-49.86,0
2022-12-17 00:34:14,-49.13,0
2022-12-17 00:34:15,-49.241,0
2022-12-17 00:34:16,-41.136,0
2022-12-17 00:34:17,-35.668,0
2022-12-17 00:34:18,-37.315,0
2022-12-17 00:34:19,-36.988,0
2022-12-17 00:34:20,-36.993,0
2022-12-17 00:34:21,-36.529,0
2022-12-17 00:34:22,-37.688,0
2022-12-17 00:34:23,-35.677,0
2022-12-17 00:34:24,-35.469,0
2022-12-17 00:34:25,-35.366,0
2022-12-17 00:34:26,-36.887,0
2022-12-17 00:34:27,-48.569,0
2022-12-17 00:34:28,-46.184,0
2022-12-17 00:34:29,-42.797,0
2022-12-17 00:34:30,-42.504,0
2022-12-17 00:34:31,-35.333,0
2022-12-17 00:34:32,-38.998,0
2022-12-17 00:34:33,-40.589,0
2022-12-17 00:34:34,-40.125,0
2022-12-17 00:34:35,-43.491,0
2022-12-17 00:34:36,-45.153,0
2022-12-17 00:34:37,-44.845,0
2022-12-17 00:34:38,-46.494,0
2022-12-17 00:34:39,-47.145,0
2022-12-17 00:34:40,-47.2,0
2022-12-17 00:34:41,-44.557,0
2022-12-17 00:34:42,-38.451,0
2022-12-17 00:34:43,-25.875,0
2022-12-17 00:34:44,-25.582,0
2022-12-17 00:34:45,-26.719,0
2022-12-17 00:34:46,-28.147,0
2022-12-17 00:34:47,-33.638,0
2022-12-17 00:34:48,-27.903,0
2022-12-17 00:34:49,-30.605,0
2022-12-17 00:34:50,-29.801,0
2022-12-17 00:34:51,-28.998,0
2022-12-17 00:34:52,-31.324,0
2022-12-17 00:34:53,-31.99,0
2022-12-17 00:34:54,-31.847,0
2022-12-17 00:34:55,-31.797,0
2022-12-17 00:34:56,-33.551,0
2022-12-17 00:34:57,-35.47,0
2022-12-17 00:34:58,-30.806,0
2022-12-17 00:34:59,-36.894,0
2022-12-17 00:35:00,-38.268,0
2022-12-17 00:35:01,-40.78,0
2022-12-17 00:35:02,-42.507,0
2022-12-17 00:35:03,-43.149,0
2022-12-17 00:35:04,-36.247,0
2022-12-17 00:35:05,-33.983,0
2022-12-17 00:35:06,-36.719,0
2022-12-17 00:35:07,-27.594,0
2022-12-17 00:35:08,-29.001,0
2022-12-17 00:35:09,-24.242,0
2022-12-17 00:35:10,-31.142,0
2022-12-17 00:35:11,-31.127,0
2022-12-17 00:35:12,-36.32,0
2022-12-17 00:35:13,-36.802,0
2022-12-17 00:35:14,-29.599,0
2022-12-17 00:35:15,-37.349,0
2022-12-17 00:35:16,-35.726,0
2022-12-17 00:35:17,-35.444,0
2022-12-17 00:35:18,-36.672,0
2022-12-17 00:35:19,-35.284,0
2022-12-17 00:35:20,-38.809,0
2022-12-17 00:35:21,-34.605,0
2022-12-17 00:35:22,-33.271,0
2022-12-17 00:35:23,-33.151,0
2022-12-17 00:35:24,-31.232,0
2022-12-17 00:35:25,-31.241,0
2022-12-17 00:35:26,-26.19,0
2022-12-17 00:35:27,-27.811,0
2022-12-17 00:35:28,-34.082,0
2022-12-17 00:35:29,-30.633,0
2022-12-17 00:35:30,-31.794,0
2022-12-17 00:35:31,-34.026,0
2022-12-17 00:35:32,-31.685,0
2022-12-17 00:35:33,-35.99,0
2022-12-17 00:35:34,-36.673,0
2022-12-17 00:35:35,-32.776,0
2022-12-17 00:35:36,-27.563,0
2022-12-17 00:35:37,-25.284,0
2022-12-17 00:35:38,-20.854,0
2022-12-17 00:35:39,-30.082,0
2022-12-17 00:35:40,-24.664,0
2022-12-17 00:35:41,-24.589,0
2022-12-17 00:35:42,-30.34,0
2022-12-17 00:35:43,-31.748,0
2022-12-17 00:35:44,-34.32,0
2022-12-17 00:35:45,-36.476,0
2022-12-17 00:35:46,-32.821,0
2022-12-17 00:35:47,-29.235,0
2022-12-17 00:35:48,-20.54,0
2022-12-17 00:35:49,-18.131,0
2022-12-17 00:35:50,-14.249,0
2022-12-17 00:35:51,-6.611,0
2022-12-17 00:35:52,-13.172,0
2022-12-17 00:35:53,-13.678,0
2022-12-17 00:35:54,-15.125,0
2022-12-17 00:35:55,-23.081,0
2022-12-17 00:35:56,-24.523,0
2022-12-17 00:35:57,-30.946,0
2022-12-17 00:35:58,-38.128,0
2022-12-17 00:35:59,-36.118,0
2022-12-17 00:36:00,-41.375,0
2022-12-17 00:36:01,-35.693,0
2022-12-17 00:36:02,-31.596,0
2022-12-17 00:36:03,-31.868,0
2022-12-17 00:36:04,-28.293,0
2022-12-17 00:36:05,-20.677,0
2022-12-17 00:36:06,-16.729,0
2022-12-17 00:36:07,-23.633,0
2022-12-17 00:36:08,-26.715,0
2022-12-17 00:36:09,-31.189,0
2022-12-17 00:36:10,-31.229,0
2022-12-17 00:36:11,-31.916,0
2022-12-17 00:36:12,-30.703,0
2022-12-17 00:36:13,-27.483,0
2022-12-17 00:36:14,-29.615,0
2022-12-17 00:36:15,-22.137,0
2022-12-17 00:36:16,-19.13,0
2022-12-17 00:36:17,-28.965,0
2022-12-17 00:36:18,-34.546,0
2022-12-17 00:36:19,-34.671,0
2022-12-17 00:36:20,-42.69,0
2022-12-17 00:36:21,-47.619,0
2022-12-17 00:36:22,-47.843,0
2022-12-17 00:36:23,-47.86,0
2022-12-17 00:36:24,-46.452,0
2022-12-17 00:36:25,-46.876,0
2022-12-17 00:36:26,-41.822,0
2022-12-17 00:36:27,-38.03,0
2022-12-17 00:36:28,-31.04,0
2022-12-17 00:36:29,-31.002,0
2022-12-17 00:36:30,-29.405,0
2022-12-17 00:36:31,-22.591,0
2022-12-17 00:36:32,-22.174,0
